173,2020-04-06,Punjab,4,6,76
174,2020-04-06,Rajasthan,21,0,274
175,2020-04-06,Tamil Nadu,8,5,571
176,2020-04-06,Telangana,34,7,321
177,2020-04-06,Uttarakhand,4,0,26
178,2020-04-06,Uttar Pradesh,21,3,305
179,2020-04-06,West Bengal,10,3,80
180,2020-04-07,Andhra Pradesh,1,3,266
181,2020-04-07,Andaman and Nicobar Islands,0,0,10
182,2020-04-07,Arunachal Pradesh,0,0,1
183,2020-04-07,Assam,0,0,26
184,2020-04-07,Bihar,0,1,32
185,2020-04-07,Chandigarh,7,0,18
186,2020-04-07,Chhattisgarh,9,0,10
187,2020-04-07,Delhi,21,7,576
188,2020-04-07,Goa,0,0,7
189,2020-04-07,Gujarat,25,13,165
190,2020-04-07,Haryana,25,1,90
191,2020-04-07,Himachal Pradesh,2,1,13
192,2020-04-07,Jammu and Kashmir,4,2,116
193,2020-04-07,Jharkhand,0,0,4
194,2020-04-07,Karnataka,25,4,175
195,2020-04-07,Kerala,58,2,327
196,2020-04-07,Ladakh,10,0,14
197,2020-04-07,Madhya Pradesh,0,13,229
198,2020-04-07,Maharashtra,56,48,868
199,2020-04-07,Manipur,0,0,2
200,2020-04-07,Mizoram,0,0,1
201,2020-04-07,Odisha,2,1,42
202,2020-04-07,Puducherry,1,0,5
203,2020-04-07,Punjab,4,7,91
204,2020-04-07,Rajasthan,21,3,288
205,2020-04-07,Tamil Nadu,8,5,621
206,2020-04-07,Telangana,35,7,364
207,2020-04-07,Tripura,0,0,1
208,2020-04-07,Uttarakhand,5,0,31
209,2020-04-07,Uttar Pradesh,21,3,305
210,2020-04-07,West Bengal,13,3,91
211,2020-04-08,Andhra Pradesh,5,4,305
212,2020-04-08,Andaman and Nicobar Islands,0,0,10
213,2020-04-08,Arunachal Pradesh,0,0,1
214,2020-04-08,Assam,0,0,27
215,2020-04-08,Bihar,0,1,38
216,2020-04-08,Chandigarh,7,0,18
217,2020-04-08,Chhattisgarh,9,0,10
218,2020-04-08,Delhi,21,9,576
219,2020-04-08,Goa,0,0,7
220,2020-04-08,Gujarat,25,13,165
221,2020-04-08,Haryana,28,3,147
222,2020-04-08,Himachal Pradesh,2,1,18
223,2020-04-08,Jammu and Kashmir,4,2,116
224,2020-04-08,Jharkhand,0,0,4
225,2020-04-08,Karnataka,25,4,175
226,2020-04-08,Kerala,70,2,336
227,2020-04-08,Ladakh,10,0,14
228,2020-04-08,Madhya Pradesh,0,13,229
229,2020-04-08,Maharashtra,79,64,1018
230,2020-04-08,Manipur,0,0,2
231,2020-04-08,Mizoram,0,0,1
232,2020-04-08,Odisha,2,1,42
233,2020-04-08,Puducherry,1,0,5
234,2020-04-08,Punjab,4,7,91
235,2020-04-08,Rajasthan,21,3,328
236,2020-04-08,Tamil Nadu,19,7,690
237,2020-04-08,Telangana,35,7,427
238,2020-04-08,Tripura,0,0,1
239,2020-04-08,Uttarakhand,5,0,31
240,2020-04-08,Uttar Pradesh,26,3,343
241,2020-04-08,West Bengal,13,5,99
242,2020-04-09,Andhra Pradesh,6,4,348
243,2020-04-09,Andaman and Nicobar Islands,0,0,11
244,2020-04-09,Arunachal Pradesh,0,0,1
245,2020-04-09,Assam,0,0,28
246,2020-04-09,Bihar,0,1,39
247,2020-04-09,Chandigarh,7,0,18
248,2020-04-09,Chhattisgarh,9,0,10
249,2020-04-09,Delhi,21,9,669
250,2020-04-09,Goa,0,0,7
251,2020-04-09,Gujarat,25,16,179
252,2020-04-09,Haryana,29,3,169
253,2020-04-09,Himachal Pradesh,2,1,18
254,2020-04-09,Jammu and Kashmir,4,4,158
255,2020-04-09,Jharkhand,0,0,13
256,2020-04-09,Karnataka,28,5,181
257,2020-04-09,Kerala,83,2,345
258,2020-04-09,Ladakh,10,0,14
259,2020-04-09,Madhya Pradesh,0,16,259
260,2020-04-09,Maharashtra,117,72,1135
261,2020-04-09,Manipur,1,0,2
262,2020-04-09,Mizoram,0,0,1
263,2020-04-09,Odisha,2,1,42
264,2020-04-09,Puducherry,1,0,5
265,2020-04-09,Punjab,4,8,101
266,2020-04-09,Rajasthan,21,3,383
267,2020-04-09,Tamil Nadu,21,8,738
268,2020-04-09,Telangana,35,7,442
